prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
56606,6,41454020,Azilsartan medoxomil 40mg tablets,Azilsartan medoxomil,40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2013
51368,137,41456020,Azilsartan medoxomil 80mg tablets,Azilsartan medoxomil,80mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
4741,1471445,81321020,Candesartan 16mg tablets,Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
52208,0,41322020,Candesartan 16mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
57977,0,41323020,Candesartan 16mg tablets (Alliance Healthcare (Distribution) Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2013
54414,0,41324020,Candesartan 16mg tablets (Consilient Health Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,April 2013
68751,0,69014021,Candesartan 16mg tablets (Genesis Pharmaceuticals Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2017
65228,0,01781020,Candesartan 16mg tablets (Mawdsley-Brooks & Company Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2016
66624,0,25452021,Candesartan 16mg tablets (Sandoz Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,July 2016
53680,0,41320020,Candesartan 16mg tablets (Teva UK Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2013
67929,0,66007021,Candesartan 16mg tablets (Tillomed Laboratories Ltd),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2016
62035,0,47163020,Candesartan 16mg tablets (Waymade Healthcare Plc),Candesartan cilexetil,16mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2015
529,459755,81323020,Candesartan 2mg tablets,Candesartan cilexetil,2mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
65479,0,41308020,Candesartan 2mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,2mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2016
57266,0,46326020,Candesartan 2mg tablets (Actavis UK Ltd),Candesartan cilexetil,2mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2013
59802,0,41901020,Candesartan 2mg tablets (Teva UK Ltd),Candesartan cilexetil,2mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,May 2014
7043,382438,88788020,Candesartan 32mg tablets,Candesartan cilexetil,32mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
54326,151,41435020,Candesartan 32mg tablets (Teva UK Ltd),Candesartan cilexetil,32mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,March 2013
531,1479995,81324020,Candesartan 4mg tablets,Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
68718,0,41312020,Candesartan 4mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2017
58646,1,41311020,Candesartan 4mg tablets (Actavis UK Ltd),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2014
64359,0,16671021,Candesartan 4mg tablets (DE Pharmaceuticals),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2015
51647,0,01764020,Candesartan 4mg tablets (Mawdsley-Brooks & Company Ltd),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
69802,0,70618021,Candesartan 4mg tablets (Mylan),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,June 2017
62140,0,25450021,Candesartan 4mg tablets (Sandoz Ltd),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2015
53755,0,41310020,Candesartan 4mg tablets (Teva UK Ltd),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2013
71080,0,42155020,Candesartan 4mg tablets (Zentiva),Candesartan cilexetil,4mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2017
70455,4,36604020,Candesartan 4mg/5ml oral suspension,Candesartan cilexetil,800microgram/1ml,Oral suspension,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2017
4818,1885058,81325020,Candesartan 8mg tablets,Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
51519,0,41317020,Candesartan 8mg tablets (A A H Pharmaceuticals Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
57273,16,41316020,Candesartan 8mg tablets (Actavis UK Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2013
59690,0,41319020,Candesartan 8mg tablets (Consilient Health Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,April 2014
70805,0,73863021,Candesartan 8mg tablets (Crescent Pharma Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2017
51117,0,01771020,Candesartan 8mg tablets (DE Pharmaceuticals),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
68647,0,69013021,Candesartan 8mg tablets (Genesis Pharmaceuticals Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2017
66958,0,25451021,Candesartan 8mg tablets (Sandoz Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,July 2016
50185,4,41315020,Candesartan 8mg tablets (Teva UK Ltd),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
57026,0,47162020,Candesartan 8mg tablets (Waymade Healthcare Plc),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2013
52559,0,42156020,Candesartan 8mg tablets (Zentiva),Candesartan cilexetil,8mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
10316,27996,83981020,CoAprovel 150mg/12.5mg tablets (Sanofi),Irbesartan/Hydrochlorothiazide,150mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
11526,28333,83982020,CoAprovel 300mg/12.5mg tablets (Sanofi),Irbesartan/Hydrochlorothiazide,300mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
35196,2553,92367020,CoAprovel 300mg/25mg tablets (Sanofi),Hydrochlorothiazide/Irbesartan,25mg + 300mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
6877,6600,87998020,Co-Diovan 160mg/12.5mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Hydrochlorothiazide,160mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
25382,3114,88008020,Co-Diovan 160mg/25mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Hydrochlorothiazide,160mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
764,5768,88424020,Co-Diovan 80mg/12.5mg tablets (Novartis Pharmaceuticals UK Ltd),Hydrochlorothiazide/Valsartan,12.5mg + 80mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
52858,2,10088020,Co-Diovan 80mg/12.5mg tablets (Sigma Pharmaceuticals Plc),Hydrochlorothiazide/Valsartan,12.5mg + 80mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,January 2013
14965,19997,80730020,Cozaar 100mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
52427,0,10518020,Cozaar 100mg tablets (Necessity Supplies Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
40571,451,96965020,Cozaar 12.5mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,12.5mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2009
41232,49,97245020,Cozaar 2.5mg/ml oral suspension (Merck Sharp & Dohme Ltd),Losartan potassium,2.5mg/1ml,Oral suspension,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2010
4226,16624,76329020,Cozaar 25mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,25mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
5723,74087,76328020,Cozaar 50mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,50mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
37747,1831,94429020,Cozaar-Comp 100mg/12.5mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
21423,6519,89783020,Cozaar-Comp 100mg/25mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
57796,0,01684020,Cozaar-Comp 50mg/12.5mg tablets (DE Pharmaceuticals),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,December 2013
4540,38002,82246020,Cozaar-Comp 50mg/12.5mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
55160,0,01673020,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,May 2013
6518,16354,83507020,Diovan 160mg capsules (Novartis Pharmaceuticals UK Ltd),Valsartan,160mg,Capsule,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
45600,1,98993020,Diovan 160mg Tablet (Novartis Pharmaceuticals UK Ltd),Valsartan,160mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,June 2011
39199,51,94445020,Diovan 320mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan,320mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,April 2009
70628,0,99477020,Diovan 3mg/1ml oral solution (Novartis Pharmaceuticals UK Ltd),Valsartan,3mg/1ml,Oral solution,Oral,02050502,Angiotensin-ii Receptor Antagonists,November 2017
11251,10818,83505020,Diovan 40mg capsules (Novartis Pharmaceuticals UK Ltd),Valsartan,40mg,Capsule,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
24359,175,88544020,Diovan 40mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan,40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
11252,37033,83506020,Diovan 80mg capsules (Novartis Pharmaceuticals UK Ltd),Valsartan,80mg,Capsule,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
51897,0,41680020,Edarbi 20mg tablets (Takeda UK Ltd),Azilsartan medoxomil,20mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
66261,401,61234021,Entresto 24mg/26mg tablets (Novartis Pharmaceuticals UK Ltd),Sacubitril/Valsartan,24mg + 26mg,Tablet,Oral,02050502/02050600,Angiotensin-ii Receptor Antagonists/Other Antihypertensives,June 2016
66205,328,61236021,Entresto 49mg/51mg tablets (Novartis Pharmaceuticals UK Ltd),Sacubitril/Valsartan,49mg + 51mg,Tablet,Oral,02050502/02050600,Angiotensin-ii Receptor Antagonists/Other Antihypertensives,May 2016
66829,223,61238021,Entresto 97mg/103mg tablets (Novartis Pharmaceuticals UK Ltd),Sacubitril/Valsartan,97mg + 103mg,Tablet,Oral,02050502/02050600,Angiotensin-ii Receptor Antagonists/Other Antihypertensives,July 2016
6939,87641,84000020,Eprosartan 300mg tablets,Eprosartan mesilate,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
13123,69052,84001020,Eprosartan 400mg tablets,Eprosartan mesilate,400mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
12836,184266,84002020,Eprosartan 600mg tablets,Eprosartan mesilate,600mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
63337,0,44389020,Eprosartan 600mg tablets (A A H Pharmaceuticals Ltd),Eprosartan mesilate,600mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,June 2015
35096,1814,92773020,Exforge 10mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),Amlodipine besilate/Valsartan,10mg + 160mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
35697,1788,92771020,Exforge 5mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),Amlodipine besilate/Valsartan,5mg + 160mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
35317,2624,92769020,Exforge 5mg/80mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Amlodipine besilate,80mg + 5mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
60780,0,38011020,Generic Sevikar HCT 20mg/5mg/12.5mg tablets,Hydrochlorothiazide/Olmesartan medoxomil/Amlodipine besilate,12.5mg + 20mg + 5mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2014
60007,0,38012020,Generic Sevikar HCT 40mg/10mg/12.5mg tablets,Amlodipine besilate/Hydrochlorothiazide/Olmesartan medoxomil,10mg + 12.5mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,May 2014
38367,154,94427020,Hydrochlorothiazide with losartan 12.5mg with 100mg Tablet,Losartan Potassium/Hydrochlorothiazide,12.5mg + 100mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
14738,2564,79035020,Hydrochlorothiazide with losartan 12.5mg with 50mg Tablet,Losartan Potassium/Hydrochlorothiazide,12.5mg + 50mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
24632,392,89781020,Hydrochlorothiazide with losartan 25mg with 100mg Tablet,Losartan Potassium/Hydrochlorothiazide,25mg + 100mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
35380,38,90735020,Hydrochlorothiazide with olmesartan medoxomil 12.5mg with 20mg tablet,Hydrochlorothiazide/Olmesartan Medoxomil,12.5mg + 20mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
39021,39,90733020,Hydrochlorothiazide with olmesartan medoxomil 25mg with 20mg tablet,Hydrochlorothiazide/Olmesartan Medoxomil,25mg + 20mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
24484,267,87996020,Hydrochlorothiazide with valsartan 12.5mg with 160mg Tablet,Valsartan/Hydrochlorothiazide,12.5mg + 160mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
24268,254,88422020,Hydrochlorothiazide with valsartan 12.5mg with 80mg Tablet,Valsartan/Hydrochlorothiazide,12.5mg + 80mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
23456,377,88006020,Hydrochlorothiazide with valsartan 25mg with 160mg Tablet,Valsartan/Hydrochlorothiazide,25mg + 160mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
31160,2,!8502589,IRBESARTAN,,,,,00000000,Unknown,February 2009
11448,78359,80124020,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,Irbesartan/Hydrochlorothiazide,150mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
1293,1168628,85706020,Irbesartan 150mg tablets,Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
58108,0,44383020,Irbesartan 150mg tablets (A A H Pharmaceuticals Ltd),Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2013
58201,0,44381020,Irbesartan 150mg tablets (Actavis UK Ltd),Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2013
71096,0,46324020,Irbesartan 150mg tablets (Dr Reddy's Laboratories (UK) Ltd),Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2017
70431,0,31321021,Irbesartan 150mg tablets (Lupin (Europe) Ltd),Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2017
60597,18,43819020,Irbesartan 150mg tablets (Teva UK Ltd),Irbesartan,150mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,July 2014
11469,120197,80125020,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,Irbesartan/Hydrochlorothiazide,300mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
62337,11,20118021,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),Irbesartan/Hydrochlorothiazide,300mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2015
35481,11947,92365020,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets,Hydrochlorothiazide/Irbesartan,25mg + 300mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
2971,1042413,85707020,Irbesartan 300mg tablets,Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
62415,0,43822020,Irbesartan 300mg tablets (A A H Pharmaceuticals Ltd),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2015
55017,0,45155020,Irbesartan 300mg tablets (Accord Healthcare Ltd),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,May 2013
63411,0,43824020,Irbesartan 300mg tablets (Alliance Healthcare (Distribution) Ltd),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,June 2015
63717,0,23039021,Irbesartan 300mg tablets (DE Pharmaceuticals),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,July 2015
59393,0,47159020,Irbesartan 300mg tablets (Sandoz Ltd),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,April 2014
52972,0,01748020,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
61781,14,43823020,Irbesartan 300mg tablets (Teva UK Ltd),Irbesartan,300mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2014
36939,329,94158020,Irbesartan 300mg/5ml oral suspension,Irbesartan,60mg/1ml,Oral suspension,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
70955,0,74725020,Irbesartan 300mg/5ml Oral suspension (Martindale Pharmaceuticals Ltd),Irbesartan,60mg/1ml,Oral suspension,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2017
828,588654,85705020,Irbesartan 75mg tablets,Irbesartan,75mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
65065,14,44380020,Irbesartan 75mg tablets (A A H Pharmaceuticals Ltd),Irbesartan,75mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2015
71215,1,44378020,Irbesartan 75mg tablets (Actavis UK Ltd),Irbesartan,75mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2018
71019,0,46323020,Irbesartan 75mg tablets (Dr Reddy's Laboratories (UK) Ltd),Irbesartan,75mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,December 2017
37650,24530,94425020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
70922,0,34060020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,December 2017
48039,0,78259020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,November 2012
10323,66351,89779020,Losartan 100mg / Hydrochlorothiazide 25mg tablets,Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
52189,0,10152020,Losartan 100mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,January 2013
624,2375434,79160020,Losartan 100mg tablets,Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,February 2009
49588,13,10510020,Losartan 100mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
61288,0,10519020,Losartan 100mg tablets (Accord Healthcare Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2014
54404,103,77737020,Losartan 100mg tablets (Actavis UK Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,April 2013
61053,0,10513020,Losartan 100mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2014
70765,3,68395021,Losartan 100mg tablets (Almus Pharmaceuticals Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,November 2017
55446,0,43882020,Losartan 100mg tablets (Bristol Laboratories Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,May 2013
60506,0,77323020,Losartan 100mg tablets (Dexcel-Pharma Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,July 2014
57028,0,10512020,Losartan 100mg tablets (Mylan),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2013
56970,0,10517020,Losartan 100mg tablets (Pfizer Ltd),Losartan potassium,100mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,September 2013
