prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
32135,1,56706020,Brevibloc Concentrate 2.5g/10ml solution for infusion ampoules (Baxter Healthcare Ltd),Esmolol hydrochloride,250mg/1ml,Solution for infusion,Intravenous,00000000,Unknown,February 2009
26922,1,56705020,Brevibloc Premixed 100mg/10ml solution for injection vials (Baxter Healthcare Ltd),Esmolol hydrochloride,10mg/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
14058,11704,83182020,Cardicor 1.25mg tablets (Merck Serono Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
19858,5019,83192020,Cardicor 10mg tablets (Merck Serono Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
14030,33695,83183020,Cardicor 2.5mg tablets (Merck Serono Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
57578,2,01123020,Cardicor 2.5mg tablets (Necessity Supplies Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,October 2013
19853,3099,83184020,Cardicor 3.75mg tablets (Merck Serono Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
17615,11242,83190020,Cardicor 5mg tablets (Merck Serono Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
18185,2577,83191020,Cardicor 7.5mg tablets (Merck Serono Ltd),Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
54106,2,35298020,Carvedilol 1.5mg/5ml oral suspension,Carvedilol,300microgram/1ml,Oral suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2013
2629,181477,72236020,Carvedilol 12.5mg tablets,Carvedilol,12.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
34501,79,67708020,Carvedilol 12.5mg tablets (Actavis UK Ltd),Carvedilol,12.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
33374,9,69739020,Carvedilol 12.5mg tablets (Genus Pharmaceuticals Ltd),Carvedilol,12.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
63422,0,47121020,Carvedilol 12.5mg tablets (Waymade Healthcare Plc),Carvedilol,12.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,June 2015
7049,164154,72237020,Carvedilol 25mg tablets,Carvedilol,25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
817,189633,72238020,Carvedilol 3.125mg tablets,Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
46936,2,67784020,Carvedilol 3.125mg tablets (A A H Pharmaceuticals Ltd),Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2012
46935,2,67701020,Carvedilol 3.125mg tablets (Actavis UK Ltd),Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2012
34741,1,67913020,Carvedilol 3.125mg tablets (IVAX Pharmaceuticals UK Ltd),Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
61663,0,67717020,Carvedilol 3.125mg tablets (Teva UK Ltd),Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,November 2014
49142,69,31922020,Carvedilol 3.125mg/5ml oral suspension,Carvedilol,625microgram/1ml,Oral suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,January 2013
47107,199,00567021,Carvedilol 5mg/5ml oral suspension,Carvedilol,1mg/1ml,Oral suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2012
4410,166688,83758020,Carvedilol 6.25mg tablets,Carvedilol,6.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
34740,23,67705020,Carvedilol 6.25mg tablets (Actavis UK Ltd),Carvedilol,6.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
67661,0,01216020,Carvedilol 6.25mg tablets (Sigma Pharmaceuticals Plc),Carvedilol,6.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,September 2016
19202,22,67720020,Carvedilol 6.25mg tablets (Teva UK Ltd),Carvedilol,6.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
4265,73629,68965020,Celectol 200mg Tablet (Pantheon Healthcare Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
57573,85,01153020,Celectol 200mg tablets (Dowelhurst Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,October 2013
67292,117,01157020,Celectol 200mg tablets (Sigma Pharmaceuticals Plc),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2016
56485,207,01155020,Celectol 200mg tablets (Waymade Healthcare Plc),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2013
35054,3846,91235020,Celectol 200mg tablets (Zentiva),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
16776,14218,68966020,Celectol 400mg Tablet (Pantheon Healthcare Ltd),Celiprolol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
35940,2039,91237020,Celectol 400mg tablets (Zentiva),Celiprolol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
8262,185118,68837020,Celiprolol 200mg tablets,Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
42795,6,61054020,Celiprolol 200mg tablets (Mylan),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,July 2010
41740,37,63783020,Celiprolol 200mg tablets (Teva UK Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2010
7974,62824,68838020,Celiprolol 400mg tablets,Celiprolol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
19055,1184,61275020,Chlortalidone 12.5mg with Atenolol 50mg tablets,Chlortalidone/Atenolol,12.5mg+50mg,Tablets,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
16786,1175,61276020,Chlortalidone 25mg with Atenolol 100mg tablets,Chlortalidone/Atenolol,25mg+100mg,Tablets,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
25462,51,61503020,Clopamide 5mg with Pindolol 10mg tablets,Pindolol/Clopamide,5mg + 10mg,Tablets,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
41897,0,!1385102,CO-BETALOC,,,,,00000000,Unknown,April 2010
18287,2306,53671020,Co-Betaloc SA tablets (Pfizer Ltd),Metoprolol tartrate/Hydrochlorothiazide,200mg + 25mg,Modified-release tablet,Oral,00000000,Unknown,February 2009
10627,23342,48722020,Co-Betaloc tablets (Pfizer Ltd),Metoprolol tartrate/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,00000000,Unknown,February 2009
50300,5,41306020,Congescor 1.25mg tablets (Teva UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
33909,297,90617020,Congescor 1.25mg tablets (Tillomed Laboratories Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
50224,31,41307020,Congescor 2.5mg tablets (Teva UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
32552,926,90619020,Congescor 2.5mg tablets (Tillomed Laboratories Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
13415,6710,54538020,Corgard 40mg tablets (Sanofi-Synthelabo Ltd),Nadolol,40mg,Tablet,Oral,00000000,Unknown,February 2009
10716,8963,54539020,Corgard 80mg tablets (Sanofi),Nadolol,80mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
5330,2516,48767020,Corgaretic 40mg tablets (Sanofi-Synthelabo Ltd),Nadolol/Bendroflumethiazide,40mg + 5mg,Tablet,Oral,00000000,Unknown,February 2009
14438,2543,54543020,Corgaretic 80mg tablets (Sanofi-Synthelabo Ltd),Nadolol/Bendroflumethiazide,80mg + 5mg,Tablet,Oral,00000000,Unknown,February 2009
5721,438992,73883020,Co-tenidone 100mg/25mg tablets,Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
34899,531,53522020,Co-tenidone 100mg/25mg tablets (A A H Pharmaceuticals Ltd),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
46952,17,56911020,Co-tenidone 100mg/25mg tablets (Actavis UK Ltd),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,March 2012
62537,0,21452021,Co-tenidone 100mg/25mg tablets (DE Pharmaceuticals),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,March 2015
34012,144,55246020,Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
37725,7,60353020,Co-tenidone 100mg/25mg tablets (Mylan),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
41572,182,54654020,Co-tenidone 100mg/25mg tablets (Teva UK Ltd),Atenolol/Chlortalidone,100mg + 25mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,March 2010
9783,482647,73882020,Co-tenidone 50mg/12.5mg tablets,Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
32094,685,53521020,Co-tenidone 50mg/12.5mg tablets (A A H Pharmaceuticals Ltd),Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
31708,67,56910020,Co-tenidone 50mg/12.5mg tablets (Actavis UK Ltd),Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
34034,133,55247020,Co-tenidone 50mg/12.5mg tablets (IVAX Pharmaceuticals UK Ltd),Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
34449,1,60352020,Co-tenidone 50mg/12.5mg tablets (Mylan),Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
34825,619,54653020,Co-tenidone 50mg/12.5mg tablets (Teva UK Ltd),Atenolol/Chlortalidone,50mg + 12.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
10892,40423,68369020,Emcor 10mg tablets (Merck Serono Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
4771,34930,68375020,Emcor LS 5mg tablets (Merck Serono Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
39819,2,89270020,Esmolol 2.5g/250ml infusion bags,Esmolol hydrochloride,10mg/1ml,Solution for infusion,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,July 2009
30541,10,57093020,Esmolol HCl 250mg/ml concentrate solution for infusion,Esmolol Hydrochloride,250mg/ml,Concentrate For Solution For Infusion,,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
18414,2981,72241020,Eucardic 12.5mg tablets (Roche Products Ltd),Carvedilol,12.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
19437,3093,72242020,Eucardic 25mg tablets (Roche Products Ltd),Carvedilol,25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
14117,1331,72243020,Eucardic 3.125mg tablets (Roche Products Ltd),Carvedilol,3.125mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
14146,1628,83760020,Eucardic 6.25mg tablets (Roche Products Ltd),Carvedilol,6.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
47543,66,00627021,Half Beta-Prograne 80mg modified-release capsules (Actavis UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,00000000,Unknown,August 2012
56173,2027,00955020,Half Beta-Prograne 80mg modified-release capsules (Actavis UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",August 2013
46363,193,99271020,Half Beta-Prograne 80mg modified-release capsules (Teva UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",October 2011
20468,11150,72042020,Half Beta-Prograne 80mg modified-release capsules (Tillomed Laboratories Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
1006,713229,53253020,Half Inderal LA 80mg capsules (AstraZeneca UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
22208,28,84849020,Half propanix la 80mg Modified-release capsule (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
28788,2,85953020,Half propatard la 80mg Modified-release capsule (Galen Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
15619,170,57243020,Half-betadur cr 80mg Capsule (Monmouth Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
24520,3,04879007,HYDROCHLOROTHIAZIDE /METOPROLOL TARTRATE 25 MG TAB,,,,,00000000,Unknown,February 2009
28177,187,68841020,Hydrochlorothiazide with atenolol and amiloride Capsule,Atenolol/Amiloride Hydrochloride/Hydrochlorothiazide,,Capsule,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
29427,13,68980020,Hydrochlorothiazide with metoprolol tartrate 12.5mg with 100mg tablet,Metoprolol Tartrate/Hydrochlorothiazide,12.5mg + 100mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
33659,1,68979020,Hydrochlorothiazide with metoprolol tartrate 25mg with 200mg Modified-release tablet,Metoprolol Tartrate/Hydrochlorothiazide,25mg + 200mg,Modified-release Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
21182,5154,69280020,Hydrochlorothiazide with timolol and amiloride 25mg with 10mg with 2.5mg Tablet,Timolol Maleate/Amiloride Hydrochloride/Hydrochlorothiazide,25mg + 10mg + 2.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
2414,79378,54493020,Inderal 10mg tablets (AstraZeneca UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
8331,4105,54498020,Inderal 160mg Tablet (AstraZeneca UK Ltd),Propranolol hydrochloride,160mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
10294,13,54252020,Inderal 1mg/1ml solution for injection ampoules (AstraZeneca UK Ltd),Propranolol hydrochloride,1mg/1ml,Solution for injection,Intravenous,02030200/06020200,Drugs For Arrhythmias/Antithyroid Drugs,February 2009
1050,94701,54494020,Inderal 40mg tablets (AstraZeneca UK Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
1048,31020,54495020,Inderal 80mg tablets (AstraZeneca UK Ltd),Propranolol hydrochloride,80mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
3005,284323,49929020,Inderal LA 160mg capsules (AstraZeneca UK Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
52609,221,00942020,Inderal LA 160mg capsules (Sigma Pharmaceuticals Plc),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",January 2013
4796,18886,54256020,Inderetic 80mg/2.5mg capsules (AstraZeneca UK Ltd),Propranolol hydrochloride/Bendroflumethiazide,80mg + 2.5mg,Capsule,Oral,00000000,Unknown,February 2009
8369,21742,54259020,Inderex 160mg/5mg modified-release capsules (AstraZeneca UK Ltd),Propranolol hydrochloride/Bendroflumethiazide,160mg + 5mg,Modified-release capsule,Oral,00000000,Unknown,February 2009
7543,61124,56162020,Kalten capsules (M & A Pharmachem Ltd),Atenolol/Amiloride hydrochloride/Hydrochlorothiazide,50mg + 2.5mg + 25mg,Capsule,Oral,02040100,Beta-adrenoceptor Blocking Drugs With Diuretic,February 2009
34171,32,49917020,Labetalol 100mg Tablet (C P Pharmaceuticals Ltd),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
1597,107777,63899020,Labetalol 100mg tablets,Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
34177,680,49922020,Labetalol 100mg tablets (A A H Pharmaceuticals Ltd),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
62638,1,57012020,Labetalol 100mg tablets (Actavis UK Ltd),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,March 2015
41827,48,60515020,Labetalol 100mg tablets (Mylan),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,April 2010
63736,0,14465021,Labetalol 100mg tablets (Waymade Healthcare Plc),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,July 2015
38370,0,90779020,Labetalol 100mg/20ml solution for injection ampoules,Labetalol hydrochloride,5mg/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
59222,0,43810020,Labetalol 100mg/20ml solution for injection ampoules (Focus Pharmaceuticals Ltd),Labetalol hydrochloride,5mg/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,March 2014
47674,6,49918020,Labetalol 200mg Tablet (C P Pharmaceuticals Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2012
34188,3,51424020,Labetalol 200mg Tablet (Celltech Pharma Europe Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
2775,94215,63900020,Labetalol 200mg tablets,Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
30770,372,49923020,Labetalol 200mg tablets (A A H Pharmaceuticals Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
44083,2,57013020,Labetalol 200mg tablets (Actavis UK Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,December 2010
47673,30,54575020,Labetalol 400mg Tablet (Approved Prescription Services Ltd),Labetalol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2012
1295,32888,68333020,Labetalol 400mg tablets,Labetalol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
40240,88,49924020,Labetalol 400mg tablets (A A H Pharmaceuticals Ltd),Labetalol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,August 2009
45250,40,66745020,Labetalol 400mg tablets (Sandoz Ltd),Labetalol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2011
4725,23109,68332020,Labetalol 50mg tablets,Labetalol hydrochloride,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
35778,3,58483020,Labrocol 100mg Tablet (Lagap),Labetalol hydrochloride,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
22793,3,58484020,Labrocol 200mg Tablet (Lagap),Labetalol hydrochloride,200mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
16645,1,58485020,Labrocol 400mg Tablet (Lagap),Labetalol hydrochloride,400mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
26255,57,78284020,Lopranol la 160mg Capsule (Opus Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
13499,17598,50247020,Lopresor 100mg Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
46740,344,00197021,Lopresor 100mg tablets (Recordati Pharmaceuticals Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2012
10429,16719,50246020,Lopresor 50mg Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
46614,360,00195021,Lopresor 50mg tablets (Recordati Pharmaceuticals Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,January 2012
20082,2888,50243020,Lopresor SR 200mg tablets (Recordati Pharmaceuticals Ltd),Metoprolol tartrate,200mg,Modified-release tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
8147,5375,50252020,Lopresoretic Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol Tartrate/Chlortalidone,,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
30400,84,63851020,Mepranix 100mg Tablet (Ashbourne Pharmaceuticals Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
29762,142,63850020,Mepranix 50mg Tablet (Ashbourne Pharmaceuticals Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
7066,4408,68976020,Metoprolol 100mg / Hydrochlorothiazide 12.5mg tablets,Metoprolol tartrate/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,00000000,Unknown,February 2009
753,260608,64667020,Metoprolol 100mg tablets,Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34125,725,50073020,Metoprolol 100mg tablets (A A H Pharmaceuticals Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34854,70,57038020,Metoprolol 100mg tablets (Actavis UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
66670,0,00717020,Metoprolol 100mg tablets (Alliance Healthcare (Distribution) Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,July 2016
40167,113,54126020,Metoprolol 100mg tablets (IVAX Pharmaceuticals UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,August 2009
34509,51,60551020,Metoprolol 100mg tablets (Mylan),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
34092,103,56768020,Metoprolol 100mg tablets (Teva UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
63724,0,47106020,Metoprolol 100mg tablets (Waymade Healthcare Plc),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,July 2015
22151,0,!4529101,METOPROLOL 100MG/CHLORTHALIDONE 12.5MG,,,,,00000000,Unknown,February 2009
