prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
11351,15745,84482020,Co-zidocapt 25mg/50mg tablets,Hydrochlorothiazide/Captopril,25mg + 50mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
26220,1808,68015020,Delvas Tablet (Berk Pharmaceuticals Ltd),Amiloride hydrochloride/Hydrochlorothiazide,5mg + 50mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
18606,11,81472020,Diltiazem and hydrochlorothiazide 150mg+12.5mg modified-release capsules,Diltiazem Hydrochloride/Hydrochlorothiazide,150mg + 12.5mg,Modified Release Capsules,Oral,02020100/02060200,Thiazides And Related Diuretics/Calcium-channel Blockers,February 2009
4044,26159,49062020,Diurexan 20mg tablets (Meda Pharmaceuticals Ltd),Xipamide,20mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
27556,0,!2051101,DYAZIDE,,,,,00000000,Unknown,February 2009
1721,642404,49166020,Dyazide 50mg/25mg tablets (AMCo),Hydrochlorothiazide/Triamterene,25mg + 50mg,Tablet,Oral,02020400,Potassium-sparing Diuretics With Other Diuretics,February 2009
67801,870,10850020,Dyazide 50mg/25mg tablets (Lexon (UK) Ltd),Hydrochlorothiazide/Triamterene,25mg + 50mg,Tablet,Oral,02020400,Potassium-sparing Diuretics With Other Diuretics,October 2016
5189,36660,51068020,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,Enalapril maleate/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
17252,487,49321020,Esidrex 25mg Tablet (Novartis Pharmaceuticals UK Ltd),Hydrochlorothiazide,25mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
13363,120,49322020,Esidrex 50mg Tablet (Novartis Pharmaceuticals UK Ltd),Hydrochlorothiazide,50mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
36519,0,49326020,Esidrex -k Tablet (Novartis Pharmaceuticals UK Ltd),Potassium Chloride/Hydrochlorothiazide,,Tablet,Oral,02020800,Diuretics With Potassium,February 2009
41885,26,95348020,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd),Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,April 2010
60780,0,38011020,Generic Sevikar HCT 20mg/5mg/12.5mg tablets,Hydrochlorothiazide/Olmesartan medoxomil/Amlodipine besilate,12.5mg + 20mg + 5mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2014
60007,0,38012020,Generic Sevikar HCT 40mg/10mg/12.5mg tablets,Amlodipine besilate/Hydrochlorothiazide/Olmesartan medoxomil,10mg + 12.5mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,May 2014
24520,3,04879007,HYDROCHLOROTHIAZIDE /METOPROLOL TARTRATE 25 MG TAB,,,,,00000000,Unknown,February 2009
62516,182,26913021,Hydrochlorothiazide 12.5mg tablets,Hydrochlorothiazide,12.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,March 2015
23483,0,!3235101,HYDROCHLOROTHIAZIDE 12.5MG/K 8.1MMOL S/R,,,,,00000000,Unknown,February 2009
15577,3,05814007,HYDROCHLOROTHIAZIDE 12.5MG/K 8.1MMOL S/R 12.5 MG TAB,,,,,00000000,Unknown,February 2009
542,33588,63248020,Hydrochlorothiazide 25mg tablets,Hydrochlorothiazide,25mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
3517,9497,63249020,Hydrochlorothiazide 50mg tablets,Hydrochlorothiazide,50mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
48132,0,94685020,Hydrochlorothiazide Capsule,Hydrochlorothiazide,,Capsule,Oral,02020100,Thiazides And Related Diuretics,December 2012
57488,0,92809020,Hydrochlorothiazide Oral solution,Hydrochlorothiazide,,Oral Solution,,02020100,Thiazides And Related Diuretics,October 2013
19890,1873,63252020,Hydrochlorothiazide with amiloride 25mgwith2.5mg Tablet,Amiloride Hydrochloride/Hydrochlorothiazide,25mg+2.5mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
22923,7211,63254020,Hydrochlorothiazide with amiloride 50mg with 5mg Tablet,Amiloride Hydrochloride/Hydrochlorothiazide,50mg + 5mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
28177,187,68841020,Hydrochlorothiazide with atenolol and amiloride Capsule,Atenolol/Amiloride Hydrochloride/Hydrochlorothiazide,,Capsule,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
15135,165,69269020,Hydrochlorothiazide with captopril 12.5mg with 25mg Tablet,Captopril/Hydrochlorothiazide,12.5mg + 25mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
11133,2938,69268020,Hydrochlorothiazide with captopril 25mg with 50mg Tablet,Captopril/Hydrochlorothiazide,25mg + 50mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
38367,154,94427020,Hydrochlorothiazide with losartan 12.5mg with 100mg Tablet,Losartan Potassium/Hydrochlorothiazide,12.5mg + 100mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
14738,2564,79035020,Hydrochlorothiazide with losartan 12.5mg with 50mg Tablet,Losartan Potassium/Hydrochlorothiazide,12.5mg + 50mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
24632,392,89781020,Hydrochlorothiazide with losartan 25mg with 100mg Tablet,Losartan Potassium/Hydrochlorothiazide,25mg + 100mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
29427,13,68980020,Hydrochlorothiazide with metoprolol tartrate 12.5mg with 100mg tablet,Metoprolol Tartrate/Hydrochlorothiazide,12.5mg + 100mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
33659,1,68979020,Hydrochlorothiazide with metoprolol tartrate 25mg with 200mg Modified-release tablet,Metoprolol Tartrate/Hydrochlorothiazide,25mg + 200mg,Modified-release Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
35380,38,90735020,Hydrochlorothiazide with olmesartan medoxomil 12.5mg with 20mg tablet,Hydrochlorothiazide/Olmesartan Medoxomil,12.5mg + 20mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
39021,39,90733020,Hydrochlorothiazide with olmesartan medoxomil 25mg with 20mg tablet,Hydrochlorothiazide/Olmesartan Medoxomil,25mg + 20mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
21182,5154,69280020,Hydrochlorothiazide with timolol and amiloride 25mg with 10mg with 2.5mg Tablet,Timolol Maleate/Amiloride Hydrochloride/Hydrochlorothiazide,25mg + 10mg + 2.5mg,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
15127,1372,63257020,Hydrochlorothiazide with triamterene 25mgwith50mg Tablet,Triamterene/Hydrochlorothiazide,25mg+50mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
24484,267,87996020,Hydrochlorothiazide with valsartan 12.5mg with 160mg Tablet,Valsartan/Hydrochlorothiazide,12.5mg + 160mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
24268,254,88422020,Hydrochlorothiazide with valsartan 12.5mg with 80mg Tablet,Valsartan/Hydrochlorothiazide,12.5mg + 80mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
23456,377,88006020,Hydrochlorothiazide with valsartan 25mg with 160mg Tablet,Valsartan/Hydrochlorothiazide,25mg + 160mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2009
21346,1422,64564020,Hydromet Tablet (MSD Thomas Morson Pharmaceuticals),Methyldopa Anhydrous/Hydrochlorothiazide,,Tablet,Oral,02050200,Centrally Acting Antihypertensive Drugs,February 2009
12440,2713,63260020,Hydrosaluric 25mg tablets (Merck Sharp & Dohme Ltd),Hydrochlorothiazide,25mg,Tablet,Oral,00000000,Unknown,February 2009
16632,1072,63261020,Hydrosaluric 50mg tablets (Merck Sharp & Dohme Ltd),Hydrochlorothiazide,50mg,Tablet,Oral,00000000,Unknown,February 2009
3054,3216,49873020,Hygroton 100mg Tablet (Alliance Pharmaceuticals Ltd),Chlortalidone,100mg,Tablet,Oral,02020100/06050200,Thiazides And Related Diuretics/Posterior Pituitary Hormones And Antagonists,February 2009
3997,29966,49872020,Hygroton 50mg tablets (Alliance Pharmaceuticals Ltd),Chlortalidone,50mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
8891,16949,49876020,Hygroton -k Tablet (Novartis Pharmaceuticals UK Ltd),Potassium Chloride/Chlortalidone,,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
25500,33,68145020,Hypertane 50 Tablet (Schwarz Pharma Ltd),Amiloride hydrochloride/Hydrochlorothiazide,5mg + 50mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
5112,1438704,63541020,Indapamide 1.5mg modified-release tablets,Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
46675,8,75757020,Indapamide 1.5mg modified-release tablets (A A H Pharmaceuticals Ltd),Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,January 2012
62771,0,23030021,Indapamide 1.5mg modified-release tablets (DE Pharmaceuticals),Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,April 2015
60020,0,14463021,Indapamide 1.5mg modified-release tablets (Waymade Healthcare Plc),Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,May 2014
2612,1759570,63540020,Indapamide 2.5mg tablets,Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
48099,9,60381020,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,December 2012
43516,24,57007020,Indapamide 2.5mg tablets (Actavis UK Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,September 2010
54316,0,00683020,Indapamide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,March 2013
56296,0,00685020,Indapamide 2.5mg tablets (Boston Healthcare Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,August 2013
70509,0,00684020,Indapamide 2.5mg tablets (DE Pharmaceuticals),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,October 2017
40907,1,68581020,Indapamide 2.5mg tablets (Genus Pharmaceuticals Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,December 2009
55259,0,00682020,Indapamide 2.5mg tablets (Kent Pharmaceuticals Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,May 2013
34551,93,60492020,Indapamide 2.5mg tablets (Mylan),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
42906,1999,63983020,Indapamide 2.5mg tablets (Niche Generics Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,July 2010
49529,0,00689020,Indapamide 2.5mg tablets (Phoenix Healthcare Distribution Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,January 2013
56760,0,00690020,Indapamide 2.5mg tablets (Strides Shasun (UK) Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,August 2013
33083,1969,56755020,Indapamide 2.5mg tablets (Teva UK Ltd),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,February 2009
48079,0,59993020,Indapamide 2.5mg tablets (Zentiva),Indapamide hemihydrate,2.5mg,Tablet,Oral,02020100,Thiazides And Related Diuretics,December 2012
64066,8,46287020,Indapamide 2.5mg/5ml oral suspension,Indapamide,500microgram/1ml,Oral suspension,Oral,02020100,Thiazides And Related Diuretics,August 2015
4796,18886,54256020,Inderetic 80mg/2.5mg capsules (AstraZeneca UK Ltd),Propranolol hydrochloride/Bendroflumethiazide,80mg + 2.5mg,Capsule,Oral,00000000,Unknown,February 2009
8369,21742,54259020,Inderex 160mg/5mg modified-release capsules (AstraZeneca UK Ltd),Propranolol hydrochloride/Bendroflumethiazide,160mg + 5mg,Modified-release capsule,Oral,00000000,Unknown,February 2009
44168,228,97012020,Indipam XL 1.5mg tablets (Actavis UK Ltd),Indapamide,1.5mg,Modified-release tablet,Oral,02020100,Thiazides And Related Diuretics,December 2010
1021,37701,51047020,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
11448,78359,80124020,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,Irbesartan/Hydrochlorothiazide,150mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
11469,120197,80125020,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,Irbesartan/Hydrochlorothiazide,300mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
62337,11,20118021,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),Irbesartan/Hydrochlorothiazide,300mg + 12.5mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2015
35481,11947,92365020,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets,Hydrochlorothiazide/Irbesartan,25mg + 300mg,Tablet,Oral,02020100/02050504,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
28157,18,53155020,Kalspare ls Tablet (Dominion Pharma),Triamterene/Chlortalidone,,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
12546,6080,53154020,Kalspare Tablet (Dominion Pharma),Chlortalidone/Triamterene,50mg + 50mg,Tablet,Oral,02020100/02020400,Thiazides And Related Diuretics/Potassium-sparing Diuretics With Other Diuretics,February 2009
16498,1672,69032020,Kalspare tablets (DHP Healthcare Ltd),Chlortalidone/Triamterene,50mg + 50mg,Tablet,Oral,02020400,Potassium-sparing Diuretics With Other Diuretics,February 2009
7543,61124,56162020,Kalten capsules (M & A Pharmachem Ltd),Atenolol/Amiloride hydrochloride/Hydrochlorothiazide,50mg + 2.5mg + 25mg,Capsule,Oral,02040100,Beta-adrenoceptor Blocking Drugs With Diuretic,February 2009
6786,148256,50823020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
67767,0,75921020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,October 2016
37710,36,67694020,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Lisinopril/Hydrochlorothiazide,10mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
6468,322209,50822020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
55399,32,67847020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,May 2013
54201,0,75924020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,March 2013
33353,192,67697020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,February 2009
56244,0,01491020,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd),Lisinopril/Hydrochlorothiazide,20mg + 12.5mg,Tablet,Oral,02020100/02050501,Thiazides And Related Diuretics/Angiotensin-converting Enzyme Inhibitors,August 2013
8147,5375,50252020,Lopresoretic Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol Tartrate/Chlortalidone,,Tablet,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
37650,24530,94425020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
70922,0,34060020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,December 2017
48039,0,78259020,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,November 2012
10323,66351,89779020,Losartan 100mg / Hydrochlorothiazide 25mg tablets,Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
52189,0,10152020,Losartan 100mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,January 2013
6437,168201,79786020,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,February 2009
56975,1,01677020,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,September 2013
56204,0,77510020,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,August 2013
66598,10,31319021,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Lupin (Europe) Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,02050504,Angiotensin-ii Receptor Antagonists With Diuretic,June 2016
